date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-07-20,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,98.70,19332,1453766.40
2026-07-20,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.77,96,84929.28
2026-07-20,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,5.09,121,74936.51
2026-07-20,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9704,9703.72
2026-07-20,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-10.21,-194,-150382.98
2026-07-21,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,98.57,19332,1448933.40
2026-07-21,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.79,96,85115.52
2026-07-21,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,4.99,121,73397.39
2026-07-21,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9704,9703.72
2026-07-21,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-10.01,-194,-147166.46
2026-07-22,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,100.04,19332,1501999.74
2026-07-22,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,5.73,121,86035.84
2026-07-22,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.03,96,75450.24
2026-07-22,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9704,9703.72
2026-07-22,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-11.44,-194,-171816.10
2026-07-23,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,99.46,19332,1469811.96
2026-07-23,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,5.46,121,80621.09
2026-07-23,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.31,96,78521.28
2026-07-23,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,9704,9703.72
2026-07-23,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-10.88,-194,-160833.76
2026-07-24,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,97.99,19332,1427281.56
2026-07-24,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,6.14,96,89453.76
